Dataset	Sample	SampleCode	Z_Africa1	Z_Africa2	Z_CentralAsia	Z_CentralEurope	Z_EastAsia	Z_FarEastAsia	Z_India	Z_NativeAmerica	Z_Scandinavia	Z_SouthEastAsia	Z_SouthEurope	Z_UK	Code
1KG	HG00472	HG00472	0.0	0.0	0.0	0.0	0.5531914893617021	0.21276595744680854	0.0	0.0	0.0	0.23404255319148937	0.0	0.0	4
1KG	HG02568	HG02568	0.48	0.52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
1KG	NA18945	NA18945	0.0	0.0	0.0	0.0	0.53	0.47	0.0	0.0	0.0	0.0	0.0	0.0	4
1KG	NA19914	NA19914	0.2972972972972973	0.5405405405405406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16216216216216217	0.0	2
1KG	HG04140	HG04140	0.0	0.0	0.29310344827586204	0.0	0.2586206896551724	0.0	0.44827586206896547	0.0	0.0	0.0	0.0	0.0	4
1KG	HG03773	HG03773	0.0	0.0	0.3818181818181818	0.0	0.0	0.0	0.6181818181818182	0.0	0.0	0.0	0.0	0.0	4
1KG	HG01596	HG01596	0.0	0.0	0.0	0.0	0.5340909090909092	0.20454545454545456	0.0	0.0	0.0	0.2613636363636364	0.0	0.0	4
1KG	HG01794	HG01794	0.0	0.0	0.0	0.0	0.532608695652174	0.2065217391304348	0.0	0.0	0.0	0.2608695652173913	0.0	0.0	4
1KG	HG00404	HG00404	0.0	0.0	0.0	0.0	0.5698924731182796	0.20430107526881722	0.0	0.0	0.0	0.22580645161290322	0.0	0.0	4
1KG	HG03436	HG03436	0.34090909090909094	0.6590909090909092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
1KG	NA19024	NA19024	0.36144578313253006	0.6385542168674698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
1KG	HG00442	HG00442	0.0	0.0	0.0	0.0	0.5806451612903226	0.20430107526881722	0.0	0.0	0.0	0.21505376344086025	0.0	0.0	4
1KG	HG00448	HG00448	0.0	0.0	0.0	0.0	0.5652173913043479	0.2173913043478261	0.0	0.0	0.0	0.2173913043478261	0.0	0.0	4
1KG	HG03097	HG03097	0.35955056179775285	0.6404494382022472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
1KG	NA11881	NA11881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3013698630136986	0.0	0.4931506849315068	0.2054794520547945	1
1KG	HG03063	HG03063	0.3522727272727273	0.6477272727272727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
1KG	HG01889	HG01889	0.3529411764705882	0.6470588235294118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
1KG	HG00109	HG00109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.0	0.5833333333333334	0.27380952380952384	1
1KG	HG00189	HG00189	0.0	0.0	0.0	0.13924050632911394	0.0	0.0	0.0	0.0	0.3924050632911393	0.0	0.3417721518987342	0.12658227848101267	1
1KG	NA20852	NA20852	0.0	0.0	0.22222222222222224	0.0	0.0	0.0	0.6444444444444444	0.0	0.0	0.0	0.13333333333333333	0.0	4
1KG	NA18502	NA18502	0.34883720930232553	0.6511627906976744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
1KG	HG00267	HG00267	0.0	0.0	0.0	0.16176470588235295	0.0	0.0	0.0	0.0	0.4705882352941177	0.0	0.36764705882352944	0.0	1
1KG	HG00272	HG00272	0.0	0.0	0.0	0.12987012987012989	0.0	0.0	0.0	0.0	0.4285714285714286	0.0	0.2987012987012987	0.14285714285714285	1
1KG	NA20513	NA20513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.136986301369863	0.20547945205479448	0.0	0.4657534246575342	0.1917808219178082	1
1KG	NA19711	NA19711	0.34615384615384615	0.6538461538461539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
1KG	HG00111	HG00111	0.0	0.0	0.0	0.1149425287356322	0.0	0.0	0.0	0.1149425287356322	0.20689655172413793	0.0	0.367816091954023	0.19540229885057472	1
1KG	NA19026	NA19026	0.3536585365853658	0.6463414634146342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
1KG	HG01531	HG01531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.1948051948051948	0.0	0.45454545454545453	0.20779220779220778	1
